transaction_id,event_ids,chain,tx_hash,block_number,timestamp,from_address,to_address,transaction_role,anomaly_type,description,label_status,review_status,asset_movements,amount_description,counterpart_transactions,pairing_status,reference_urls,notes
TXN-000659,"[""EVT-000007""]",Ethereum,0xfe4b3fe42ef4edc9a33791dc415d7bf22bf0c4a77b270a46b06f2ec4f5664313,,,,,"[""deposit"",""lock""]","[""Fake Lock Event"",""Insecure call permission"",""M5_source_authenticity""]",,candidate_anomaly,pending,[],,[],unpaired,[],源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000660,"[""EVT-000007""]",Ethereum,0xfe739dc4092785b9024c60cd94ea2ab3368c69c7e471aa9facb95106650390c6,,,,,"[""deposit"",""lock"",""secondary"",""source-side""]","[""Attack contract emitted fake ETH deposits that Bifrost credited although value was diverted back to the attacker."",""Fake Lock Event"",""Insecure call permission"",""M5_source_authenticity""]",,candidate_anomaly,pending,[],,[],unpaired,"[""https://etherscan.io/tx/0xfe739dc4092785b9024c60cd94ea2ab3368c69c7e471aa9facb95106650390c6"",""https://github.com/Xscope-Tool/Results#thorchain--2"",""https://medium.com/thorchain/post-mortem-eth-router-exploits-1-2-and-premature-return-to-trading-incident-2908928c5fb""]",源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000661,"[""EVT-000007""]",Ethereum,0xfe9597c29e557bdc31fbe31bb4709d57457023b9e66c4ad7ebe443c39b10d8ca,,,,,"[""deposit"",""lock"",""secondary"",""source-side""]","[""Attack contract emitted fake ETH deposits that Bifrost credited although value was diverted back to the attacker."",""Fake Lock Event"",""Insecure call permission"",""M5_source_authenticity""]",,candidate_anomaly,pending,[],,[],unpaired,"[""https://etherscan.io/tx/0xfe9597c29e557bdc31fbe31bb4709d57457023b9e66c4ad7ebe443c39b10d8ca"",""https://github.com/Xscope-Tool/Results#thorchain--2"",""https://medium.com/thorchain/post-mortem-eth-router-exploits-1-2-and-premature-return-to-trading-incident-2908928c5fb""]",源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000662,"[""EVT-000042""]",Ethereum,0xfff02d5797ae4d5737dc86b36f8ab30737d4a0f5febef2a221664c6641d5d35d,,,,,"[""message-processing"",""mint_or_release"",""secondary"",""withdrawal""]","[""Zero-root proof bypass enabled processing of an unauthorized/copycat bridge message and direct asset release""]",,candidate_anomaly,pending,[],10000000000;10000000000.0,[],unpaired,"[""https://etherscan.io/tx/0xfff02d5797ae4d5737dc86b36f8ab30737d4a0f5febef2a221664c6641d5d35d"",""https://github.com/nomad-xyz/hack-data/blob/main/analysis/hack/transaction_hashes.json"",""https://www.coinbase.com/en-gb/blog/nomad-bridge-incident-analysis""]",源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000663,"[""EVT-000005""]",Fantom,0x7312936a28b143d797b4860cf1d36ad2cc951fdbe0f04ddfeddae7499d8368f8,,,,,"[""attack_seed"",""lock"",""secondary"",""unauthorized_pool_withdrawal"",""withdraw""]","[""Insecure call permission"",""Off-chain"",""Repeated ECDSA nonce exposed the V3 Router MPC private key"",""attacker signed unauthorized pool withdrawals.""]",,candidate_anomaly,pending,[],,[],unpaired,"[""https://ftmscan.com/tx/0x7312936a28b143d797b4860cf1d36ad2cc951fdbe0f04ddfeddae7499d8368f8"",""https://medium.com/multichainorg/anyswap-multichain-router-v3-exploit-statement-6833f1b7e6fb"",""https://rekt.news/anyswap-rekt/""]",源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000664,"[""EVT-000143""]",Gravity,14BC7A377F959973613473A5EFB623D4011AED86BE00D68B782DB6D6720F9A37,,,,,"[""Exploitation""]","[""Protocol-state Manipulation""]",,candidate_anomaly,pending,[],未核实,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://www.quillaudits.com/blog/hack-analysis/gravity-bridge-demon-mapping-poisoning""]",
TXN-000665,"[""EVT-000143""]",Gravity,388112D6C4BEDD74D34157AEC689195B942A8EDC4F476C4230C638CDF399E499,,,,,"[""Exploitation""]","[""Protocol-state Manipulation""]",,candidate_anomaly,pending,[],未核实,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://www.quillaudits.com/blog/hack-analysis/gravity-bridge-demon-mapping-poisoning""]",
TXN-000666,"[""EVT-000143""]",Gravity,786C41F0B9DA6EB8F59A1BC3299504AE47EFC4BBAB13673E391E307DB1BCEE49,,,,,"[""Exploitation""]","[""Protocol-state Manipulation""]",,candidate_anomaly,pending,[],未核实,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://www.quillaudits.com/blog/hack-analysis/gravity-bridge-demon-mapping-poisoning""]",
TXN-000667,"[""EVT-000143""]",Gravity,9DF358F96E2BDE91FA96D1CC1CBEBE42E5CA2DD2F5745CD2ADA2591751101A9D,,,,,"[""Exploitation""]","[""Protocol-state Manipulation""]",,candidate_anomaly,pending,[],未核实,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://www.quillaudits.com/blog/hack-analysis/gravity-bridge-demon-mapping-poisoning""]",
TXN-000668,"[""EVT-000024""]",Meter Network,0xa3ccada567ecfbb1250bf4c02676d366bfd047ae74bd674b7e184a5b89c8f5fb,,,,,"[""withdraw""]","[""Fake Lock Event""]",,candidate_anomaly,pending,[],,[],unpaired,[],
TXN-000669,"[""EVT-000024""]",Moonriver,0x689ff22ebf7f7aa6ecf0d60345979855442a09dfb7439c8553b2369e6e130409,,,,,"[""withdraw""]","[""Fake Lock Event""]",,candidate_anomaly,pending,[],,[],unpaired,[],
TXN-000670,"[""EVT-000024""]",Moonriver,0xc7f764644e9af42714d98763b7e8dcf5e1de6b855b63e2c6ff2438e09b61ccc7,,,,,"[""withdraw""]","[""Fake Lock Event""]",,candidate_anomaly,pending,[],,[],unpaired,[],
TXN-000671,"[""EVT-000089""]",Optimism,0x12770a7284c8c89f19489e125376dda48afa4d7662a1c5b32872c83adda890e2,,,,,"[""forged_cctp_exploit_execution""]",[],,candidate_anomaly,pending,[],,[],unpaired,[],源 target_times 未能独立确认是实际 UTC 交易时间，timestamp 留空。
TXN-000672,"[""EVT-000147""]",Secret Network,01526FA5A35AB071ABF66F8F3F3F390EA62356EA2CF8B54B219F5DE974532DE6,,,,,"[""Exploitation""]","[""Abnormal Mint/Burn""]",,candidate_anomaly,pending,[],1121270.052077,[],unpaired,"[""https://forum.scrt.network/t/security-incident-axelar-secret-ibc-bridge-exploit-june-10-2026/7995"",""https://hacked.slowmist.io/?c=Bridge""]",
TXN-000673,"[""EVT-000147""]",Secret Network,22ABA9D6565A38293F0EADD94A64B71331EAF6F738A5A449D3FA070B4ABBBFCF,,,,,"[""Asset Extraction""]","[""Abnormal Asset Transfer""]",,candidate_anomaly,pending,[],170.764596,"[{""chain"":""Axelar"",""tx_hash"":""4A2A0D419B2F9C3BEDE6EEE9918C59AE7F04EF36080BC486D003394BE8083470""}]",report_supported,"[""https://forum.scrt.network/t/security-incident-axelar-secret-ibc-bridge-exploit-june-10-2026/7995"",""https://hacked.slowmist.io/?c=Bridge""]",
TXN-000674,"[""EVT-000147""]",Secret Network,44F1987A795B2871F7D49F1F21D76507D60C89AD8E35C9BF67683A84A797640E,,,,,"[""Exploitation""]","[""Abnormal Mint/Burn""]",,candidate_anomaly,pending,[],17.656075,[],unpaired,"[""https://forum.scrt.network/t/security-incident-axelar-secret-ibc-bridge-exploit-june-10-2026/7995"",""https://hacked.slowmist.io/?c=Bridge""]",
TXN-000675,"[""EVT-000147""]",Secret Network,45C2E2853A3DEBC558DFDB5E0316F79B6D3122A2EB0455059FD4744F7E857B64,,,,,"[""Asset Extraction""]","[""Abnormal Asset Transfer""]",,candidate_anomaly,pending,[],893.468984,"[{""chain"":""Axelar"",""tx_hash"":""C03B1FE0EEF40EB3765A6FD93F26FF1CCAF10B569C18B15A0D57B4324D8C2EC3""}]",report_supported,"[""https://forum.scrt.network/t/security-incident-axelar-secret-ibc-bridge-exploit-june-10-2026/7995"",""https://hacked.slowmist.io/?c=Bridge""]",
TXN-000676,"[""EVT-000147""]",Secret Network,46AEC0D51571338AA0ECE204CD963BD9576E3F1193D0E5222517C5813ADB2DFB,,,,,"[""Exploitation""]","[""Abnormal Mint/Burn""]",,candidate_anomaly,pending,[],174536.475914,[],unpaired,"[""https://forum.scrt.network/t/security-incident-axelar-secret-ibc-bridge-exploit-june-10-2026/7995"",""https://hacked.slowmist.io/?c=Bridge""]",
TXN-000677,"[""EVT-000147""]",Secret Network,4A0CC8681376AEA9E52C5812E661F880B207061799E6CF84D50B7FDD4C9283A0,,,,,"[""Exploitation""]","[""Abnormal Mint/Burn""]",,candidate_anomaly,pending,[],893.468984,[],unpaired,"[""https://forum.scrt.network/t/security-incident-axelar-secret-ibc-bridge-exploit-june-10-2026/7995"",""https://hacked.slowmist.io/?c=Bridge""]",
TXN-000678,"[""EVT-000147""]",Secret Network,842CCB7514F4F7527E10C590C32526DDF4CFBC3CCA099B3B5EE14901AB5B3A18,,,,,"[""Asset Extraction""]","[""Abnormal Asset Transfer""]",,candidate_anomaly,pending,[],638198.653186,"[{""chain"":""Axelar"",""tx_hash"":""C03B1FE0EEF40EB3765A6FD93F26FF1CCAF10B569C18B15A0D57B4324D8C2EC3""}]",report_supported,"[""https://forum.scrt.network/t/security-incident-axelar-secret-ibc-bridge-exploit-june-10-2026/7995"",""https://hacked.slowmist.io/?c=Bridge""]",
TXN-000679,"[""EVT-000147""]",Secret Network,86B7F03213E6D2272768742A36BBE1AD4A8A54311980D768D0721AE0CDF7D05F,,,,,"[""Asset Extraction""]","[""Abnormal Asset Transfer""]",,candidate_anomaly,pending,[],17.656075,"[{""chain"":""Axelar"",""tx_hash"":""4A2A0D419B2F9C3BEDE6EEE9918C59AE7F04EF36080BC486D003394BE8083470""}]",report_supported,"[""https://forum.scrt.network/t/security-incident-axelar-secret-ibc-bridge-exploit-june-10-2026/7995"",""https://hacked.slowmist.io/?c=Bridge""]",
TXN-000680,"[""EVT-000147""]",Secret Network,872D4FFCFDD34B5396E494E32CF59ED4D15E04690DDA69EC601414C585ED1313,,,,,"[""Exploitation""]","[""Abnormal Mint/Burn""]",,candidate_anomaly,pending,[],170.764596,[],unpaired,"[""https://forum.scrt.network/t/security-incident-axelar-secret-ibc-bridge-exploit-june-10-2026/7995"",""https://hacked.slowmist.io/?c=Bridge""]",
TXN-000681,"[""EVT-000147""]",Secret Network,AE894827FEA3421DCA4F593765D5C7B7602C8CBF5E2994894F031BD13C4BC351,,,,,"[""Exploitation""]","[""Abnormal Mint/Burn""]",,candidate_anomaly,pending,[],16.536059,[],unpaired,"[""https://forum.scrt.network/t/security-incident-axelar-secret-ibc-bridge-exploit-june-10-2026/7995"",""https://hacked.slowmist.io/?c=Bridge""]",
TXN-000682,"[""EVT-000147""]",Secret Network,D0BF6C27028D574591DFC25E4D68E0889BE41727265489752F35DBBBF702C3C2,,,,,"[""Asset Extraction""]","[""Abnormal Asset Transfer""]",,candidate_anomaly,pending,[],16.536059,"[{""chain"":""Axelar"",""tx_hash"":""22BE928EBFCCF578E4F703C2EF7822FBDD5B543D94F677B7FD82B78B8E74C1D9""}]",report_supported,"[""https://forum.scrt.network/t/security-incident-axelar-secret-ibc-bridge-exploit-june-10-2026/7995"",""https://hacked.slowmist.io/?c=Bridge""]",
TXN-000683,"[""EVT-000147""]",Secret Network,DC4529F30175A7FAEF332FEEE86A5FE1F4D9DE56B144A549CCE620E64039BB42,,,,,"[""Exploitation""]","[""Abnormal Mint/Burn""]",,candidate_anomaly,pending,[],638198.653186,[],unpaired,"[""https://forum.scrt.network/t/security-incident-axelar-secret-ibc-bridge-exploit-june-10-2026/7995"",""https://hacked.slowmist.io/?c=Bridge""]",
TXN-000684,"[""EVT-000147""]",Secret Network,DD2993CC68D8C7D2B4D0B209EC7AA5CE34F71ADFA6779010F39072360CCF46FE,,,,,"[""Asset Extraction""]","[""Abnormal Asset Transfer""]",,candidate_anomaly,pending,[],174536.475914,"[{""chain"":""Axelar"",""tx_hash"":""4A2A0D419B2F9C3BEDE6EEE9918C59AE7F04EF36080BC486D003394BE8083470""}]",report_supported,"[""https://forum.scrt.network/t/security-incident-axelar-secret-ibc-bridge-exploit-june-10-2026/7995"",""https://hacked.slowmist.io/?c=Bridge""]",
TXN-000685,"[""EVT-000147""]",Secret Network,E17184D49A12B594CEB66696F380598E83C2E716F5F10002291B8DA1C2B1BFA1,,,,,"[""Asset Extraction""]","[""Abnormal Asset Transfer""]",,candidate_anomaly,pending,[],1121270.052077,"[{""chain"":""Axelar"",""tx_hash"":""C03B1FE0EEF40EB3765A6FD93F26FF1CCAF10B569C18B15A0D57B4324D8C2EC3""}]",report_supported,"[""https://forum.scrt.network/t/security-incident-axelar-secret-ibc-bridge-exploit-june-10-2026/7995"",""https://hacked.slowmist.io/?c=Bridge""]",
TXN-000686,"[""EVT-000023""]",Solana,25Zu1L2Q9uk998d5GMnX43t9u9eVBKvbVtgHndkc2GmUFed8Pu73LGW6hiDsmGXHykKUTLkvUdh4yXPdL3Jo4wVS,,,,,[],[],,candidate_anomaly,pending,[],,[],unpaired,"[""https://blog.verichains.io/p/320-million-wormhole-hack-explained"",""https://certik.medium.com/wormhole-bridge-exploit-analysis-5068d79cbb71""]",
TXN-000687,"[""EVT-000023""]",Solana,2SohoVoPDSdzgsGCgKQPByKQkLAXHrYmvtE7EEqwKi3qUBTGDDJ7DcfYS7YJC2f8xwKVVa6SFUpH5MZ5xcyn1BCK,,,,,[],[],,candidate_anomaly,pending,[],,[],unpaired,"[""https://blog.verichains.io/p/320-million-wormhole-hack-explained"",""https://certik.medium.com/wormhole-bridge-exploit-analysis-5068d79cbb71""]",
TXN-000688,"[""EVT-000186""]",Solana,2zCz2GgSoSS68eNJENWrYB48dMM1zmH8SZkgYneVDv2G4gRsVfwu5rNXtK5BKFxn7fSqX9BvrBc1rdPAeBEcD6Es,,,,,"[""withdraw""]","[""Withdraw""]",,candidate_anomaly,pending,[],,[],unpaired,"[""https://certik.medium.com/wormhole-bridge-exploit-analysis-5068d79cbb71""]",
TXN-000689,"[""EVT-000023""]",Solana,2zCz2GgoSS68eNJENWrYB48dMM1zmH8SZkgYneVDv2G4gRsVfwu5rNXtK5BKFxn7fSqX9BvrBc1rdPAeBEcD6Es,,,,,[],[],,excluded,pending,[],,[],unpaired,"[""https://wormholecrypto.medium.com/wormhole-incident-report-02-02-22-ad9b8f21eec6""]",
TXN-000690,"[""EVT-000155""]",Solana,3LNLaGi36bqoSBFBqcQ3ZvDbnGCxrxu4rqahZrnfHZjKSYxfR1mqiCXtBXjjeBmoRQDeSiKxZ7c1nFb8pBgTY39Q,,,,,"[""Exploitation""]","[""Market/Liquidity Manipulation""]",,candidate_anomaly,pending,[],未核实,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://www.olympix.security/blog/allbridge-cores-1-65m-loss-and-how-olympix-would-have-prevented-it""]",
TXN-000691,"[""EVT-000145""]",Syscoin NEVM,0x0021cc76a64e69eb81ec2c9a0aded3285d5cc372acd6f62a103fee3cfe0a7868,,,,,"[""Asset Extraction""]","[""Abnormal Withdrawal/Release""]",,candidate_anomaly,pending,[],5000000000,"[{""chain"":""Syscoin UTXO"",""tx_hash"":""d3f706df0a783cd2c9f19066f69203e614d1915ab041a48a43eb85b286990be1""}]",report_supported,"[""https://hacked.slowmist.io/?c=Bridge"",""https://syscoin.org/news/technical-postmortem-syscoin-bridge-incident-recovery-and-remediation""]",
TXN-000692,"[""EVT-000145""]",Syscoin UTXO,31e12b0dcd9aeffa12e596e0b16d75ce161667104c7e511bfafe67195117113c,,,,,"[""Fund Transfer/Laundering""]","[""Abnormal Asset Transfer""]",,associated,pending,[],未核实,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://syscoin.org/news/technical-postmortem-syscoin-bridge-incident-recovery-and-remediation""]",
TXN-000693,"[""EVT-000145""]",Syscoin UTXO,698d5def75199af083c5957029b267e412463b059a29368edd2b5f41eddafd36,,,,,"[""Recovery/Return""]","[""Abnormal Mint/Burn""]",,associated,pending,[],5000000000,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://syscoin.org/news/technical-postmortem-syscoin-bridge-incident-recovery-and-remediation""]",
TXN-000694,"[""EVT-000145""]",Syscoin UTXO,a5b422abbbd89c8e316d1990f696e030d610cb527001ff97524f5317e87fa184,,,,,"[""Asset Extraction""]","[""Abnormal Mint/Burn""]",,candidate_anomaly,pending,[],5000000000,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://syscoin.org/news/technical-postmortem-syscoin-bridge-incident-recovery-and-remediation""]",
TXN-000695,"[""EVT-000145""]",Syscoin UTXO,ba6798fac98eaf95f18e4622a6d46b5d8547f75d3912ed3665ee2e12537d5ff4,,,,,"[""Fund Transfer/Laundering""]","[""Abnormal Asset Transfer""]",,associated,pending,[],未核实,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://syscoin.org/news/technical-postmortem-syscoin-bridge-incident-recovery-and-remediation""]",
TXN-000696,"[""EVT-000145""]",Syscoin UTXO,ce9671d1e5d1fa4d7090828f92712c830aef7ecb87e31f59c4fab7baf7a8fc9d,,,,,"[""Recovery/Return""]","[""Abnormal Asset Transfer""]",,associated,pending,[],未核实,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://syscoin.org/news/technical-postmortem-syscoin-bridge-incident-recovery-and-remediation""]",
TXN-000697,"[""EVT-000145""]",Syscoin UTXO,d3f706df0a783cd2c9f19066f69203e614d1915ab041a48a43eb85b286990be1,,,,,"[""Exploitation""]","[""Abnormal Message/Proof""]",,candidate_anomaly,pending,[],未核实,"[{""chain"":""Syscoin NEVM"",""tx_hash"":""0x0021cc76a64e69eb81ec2c9a0aded3285d5cc372acd6f62a103fee3cfe0a7868""}]",report_supported,"[""https://hacked.slowmist.io/?c=Bridge"",""https://syscoin.org/news/technical-postmortem-syscoin-bridge-incident-recovery-and-remediation""]",
TXN-000698,"[""EVT-000145""]",Syscoin UTXO,e079e10ceae81d30ce64e5469acde64a8c7f4705771e4d6eceabecbcb100debd,,,,,"[""Recovery/Return""]","[""Abnormal Asset Transfer""]",,associated,pending,[],未核实,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://syscoin.org/news/technical-postmortem-syscoin-bridge-incident-recovery-and-remediation""]",
TXN-000699,"[""EVT-000158""]",Verus,0c24765b6d4daa745e38b09f46382d1a457966e1c128265b87dc2b5a3fd16280,,,,,"[""Exploitation""]","[""Abnormal Message/Proof""]",,candidate_anomaly,pending,[],未核实,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://www.certik.com/blog/verus-incident-analysis""]",
TXN-000700,"[""EVT-000158""]",Verus,0c5843f87f3ef1c9ea31ec4b6c601101eec8592ec476a03a53dd6e400df05c6e,,,,,"[""Exploitation""]","[""Abnormal Message/Proof""]",,candidate_anomaly,pending,[],未核实,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://www.certik.com/blog/verus-incident-analysis""]",
TXN-000701,"[""EVT-000158""]",Verus,5b5043febfd7f7c089e976d11d0f87a904881266bb96dd118b3d69b0e02aab52,,,,,"[""Preparation""]","[""Abnormal Message/Proof""]",,associated,pending,[],0.01,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://www.certik.com/blog/verus-incident-analysis""]",
TXN-000702,"[""EVT-000158""]",Verus,f5f0d9056163edaa8497857226dd0905e10f044063ba77cedc3fc7589d3bf10c,,,,,"[""Exploitation""]","[""Abnormal Message/Proof""]",,candidate_anomaly,pending,[],未核实,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://www.certik.com/blog/verus-incident-analysis""]",
TXN-000703,"[""EVT-000162""]",XRP Ledger,00E68D41DC5D12EC462B23D1E2827CB6DF11BCE5E3754BDCDDCC3E710B00A5E1,,,,,"[""Asset Extraction""]","[""Abnormal Withdrawal/Release""]",,candidate_anomaly,pending,[],1693.8,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://x.com/txEcosystem/status/2087269579190046895""]",
TXN-000704,"[""EVT-000162""]",XRP Ledger,03F7CB9E5783FF36F319264DDA6775AE429135A34E1EF5F92BD8D7C80E458152,,,,,"[""Asset Extraction""]","[""Abnormal Withdrawal/Release""]",,candidate_anomaly,pending,[],1693.8,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://x.com/txEcosystem/status/2087269579190046895""]",
TXN-000705,"[""EVT-000162""]",XRP Ledger,0A6BDB3AC02ED0648D437AC74FA40A66B9FCC598A04D3DC4F41ECC3BF09F9A89,,,,,"[""Asset Extraction""]","[""Abnormal Withdrawal/Release""]",,candidate_anomaly,pending,[],1693.8,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://x.com/txEcosystem/status/2087269579190046895""]",
TXN-000706,"[""EVT-000162""]",XRP Ledger,0B5B59511773EED35BD9446253B171BE112601BDB23C0C1C2E871FC245E7FF91,,,,,"[""Asset Extraction""]","[""Abnormal Withdrawal/Release""]",,candidate_anomaly,pending,[],6491.7,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://x.com/txEcosystem/status/2087269579190046895""]",
TXN-000707,"[""EVT-000162""]",XRP Ledger,0BAF9B059E4DFA584D366FD891FBCE7692FB62BDD77EFFD1F3B11383C22D7691,,,,,"[""Asset Extraction""]","[""Abnormal Withdrawal/Release""]",,candidate_anomaly,pending,[],1693.8,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://x.com/txEcosystem/status/2087269579190046895""]",
TXN-000708,"[""EVT-000162""]",XRP Ledger,0C8EE6F06DBD019E83E545E861D084ADF8B774DD42C9676EB9C32223B6B55299,,,,,"[""Asset Extraction""]","[""Abnormal Withdrawal/Release""]",,candidate_anomaly,pending,[],1857.2,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://x.com/txEcosystem/status/2087269579190046895""]",
TXN-000709,"[""EVT-000162""]",XRP Ledger,105A31FF70DD65E43296B5DD700B28674E0527A880A08BD86E0BBF31905FBD29,,,,,"[""Asset Extraction""]","[""Abnormal Withdrawal/Release""]",,candidate_anomaly,pending,[],1766.6,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://x.com/txEcosystem/status/2087269579190046895""]",
TXN-000710,"[""EVT-000162""]",XRP Ledger,116F5000F99D4798AEC6944CD10A8A9A7F6AD0DE68EAF3966566C5BDAEF060C9,,,,,"[""Asset Extraction""]","[""Abnormal Withdrawal/Release""]",,candidate_anomaly,pending,[],1693.8,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://x.com/txEcosystem/status/2087269579190046895""]",
TXN-000711,"[""EVT-000162""]",XRP Ledger,11EFA002671EABA4F6B977B79EE9A3F19D78EB185860742DE47F7F4C7EACBF5C,,,,,"[""Asset Extraction""]","[""Abnormal Withdrawal/Release""]",,candidate_anomaly,pending,[],1654.9,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://x.com/txEcosystem/status/2087269579190046895""]",
TXN-000712,"[""EVT-000162""]",XRP Ledger,12A81D91941F15603D2B33B41434077860BE9CAC29FC15C08FA2AE552EFB6CD4,,,,,"[""Asset Extraction""]","[""Abnormal Withdrawal/Release""]",,candidate_anomaly,pending,[],1694,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://x.com/txEcosystem/status/2087269579190046895""]",
TXN-000713,"[""EVT-000162""]",XRP Ledger,16AA3268EC80C5CF231C1BDE81E4D4086CBA791732062425A2C0BABF854598ED,,,,,"[""Asset Extraction""]","[""Abnormal Withdrawal/Release""]",,candidate_anomaly,pending,[],1694,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://x.com/txEcosystem/status/2087269579190046895""]",
TXN-000714,"[""EVT-000162""]",XRP Ledger,18A706E9071313F57E5A0910077A0725C64864F4E8BC3011FA7780B27B43907A,,,,,"[""Asset Extraction""]","[""Abnormal Withdrawal/Release""]",,candidate_anomaly,pending,[],1694.7,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://x.com/txEcosystem/status/2087269579190046895""]",
TXN-000715,"[""EVT-000162""]",XRP Ledger,1922CB35B0397A53D9E089A896ABB5C88B5C262F10013D2A6283AE7EF44AA97A,,,,,"[""Asset Extraction""]","[""Abnormal Withdrawal/Release""]",,candidate_anomaly,pending,[],1693.8,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://x.com/txEcosystem/status/2087269579190046895""]",
TXN-000716,"[""EVT-000162""]",XRP Ledger,1DDA73DAD5D77A0B0A305D3E67559AFCCF4C2098152701B220CD0E548BAD0C7B,,,,,"[""Asset Extraction""]","[""Abnormal Withdrawal/Release""]",,candidate_anomaly,pending,[],1694,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://x.com/txEcosystem/status/2087269579190046895""]",
TXN-000717,"[""EVT-000162""]",XRP Ledger,1F99F9A5302A185953D13C0DFEB4375B4A2BD0BD97DABB853D0495E6D64D2831,,,,,"[""Asset Extraction""]","[""Abnormal Withdrawal/Release""]",,candidate_anomaly,pending,[],1717.9,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://x.com/txEcosystem/status/2087269579190046895""]",
TXN-000718,"[""EVT-000162""]",XRP Ledger,24CC17DD15E40DEAE4C5605C01E546407707CC807B6708F8BC13EA670600354C,,,,,"[""Asset Extraction""]","[""Abnormal Withdrawal/Release""]",,candidate_anomaly,pending,[],1694,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://x.com/txEcosystem/status/2087269579190046895""]",
TXN-000719,"[""EVT-000162""]",XRP Ledger,24F8CF71170874AF28FF1B24B152B961BDEE399A4B76C931DC91FC07D08D6DCB,,,,,"[""Asset Extraction""]","[""Abnormal Withdrawal/Release""]",,candidate_anomaly,pending,[],1738.4,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://x.com/txEcosystem/status/2087269579190046895""]",
TXN-000720,"[""EVT-000162""]",XRP Ledger,257E0FDC59D46DB0A6191A46C42E20A9C5A7BDDAAA23F76501753356C6E14FC2,,,,,"[""Asset Extraction""]","[""Abnormal Withdrawal/Release""]",,candidate_anomaly,pending,[],1693.8,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://x.com/txEcosystem/status/2087269579190046895""]",
TXN-000721,"[""EVT-000162""]",XRP Ledger,28D07A500568FB8768CA81A88EC7B7FCAF55AD594BEEDC221B5B34CBF9A97218,,,,,"[""Asset Extraction""]","[""Abnormal Withdrawal/Release""]",,candidate_anomaly,pending,[],1693.9,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://x.com/txEcosystem/status/2087269579190046895""]",
TXN-000722,"[""EVT-000162""]",XRP Ledger,2D0DEE12A51CBB3BAA070615C4F4D2326B19E5102866C583DDC79111038967BB,,,,,"[""Asset Extraction""]","[""Abnormal Withdrawal/Release""]",,candidate_anomaly,pending,[],1648.8,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://x.com/txEcosystem/status/2087269579190046895""]",
TXN-000723,"[""EVT-000162""]",XRP Ledger,2E9A58AAB1CB80042F21BE36A950A963A061A94472264D140FF5F063B40843A9,,,,,"[""Asset Extraction""]","[""Abnormal Withdrawal/Release""]",,candidate_anomaly,pending,[],1693.9,[],unpaired,"[""https://hacked.slowmist.io/?c=Bridge"",""https://x.com/txEcosystem/status/2087269579190046895""]",
